email_id,customer_id,subject,email_body,timestamp,category,order_id
EMAIL00984,CUST0166,I was charged twice,"I can see two charges for order ORD00785, but I only placed one order. Please look into this. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Skyler Juniper.",2026-01-22 12:38,Payment Issue,ORD00785
EMAIL00051,CUST0174,Where is my order?,"Hello, I placed order ORD00279 a few days ago and it still says processing. Can you tell me when it will arrive? Regards, Avery Dale Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Avery Dale.",2026-01-17 11:38,Order Status,ORD00279
EMAIL00460,CUST0211,Return request,"The Ember Denim Jacket arrived damaged. I would like to return it and receive a refund for ORD00663. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Riley Hollow.",2026-02-04 14:06,Return/Refund,ORD00663
EMAIL02123,CUST0083,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Grove.",2026-08-04 17:47,Other,ORD00383
EMAIL01742,CUST0160,Very disappointed,"Dear support team, I am unhappy with order ORD00445. The Aster Quilted Vest was not as described and this has been frustrating. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Riley Ember.",2026-03-05 15:48,Complaint,ORD00445
EMAIL00006,CUST0007,Has my package shipped?,"Hi, I ordered a Coast Denim Jacket. Is order ORD00540 on its way yet? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Riley Briar.",2026-05-16 17:23,Order Status,ORD00540
EMAIL00231,CUST0265,Has my package shipped?,"Hi, I ordered a Sage Training Shoe. Is order ORD00224 on its way yet? Please reply this week. Please let me know what you need from me. Kind regards, Casey Ivy.",2026-06-22 18:29,Order Status,ORD00224
EMAIL00301,CUST0149,Return request,"The Atlas Laptop Sleeve arrived damaged. I would like to return it and receive a refund for ORD00829. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Jordan Hollow.",2026-02-27 11:17,Return/Refund,ORD00829
EMAIL01249,CUST0260,Question about Lumen Gentle Cleanser,"Hi, could you tell me more about the Lumen Gentle Cleanser? I need the size, material, and care details before ordering. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Taylor Juniper.",2026-03-07 17:44,Product Information,
EMAIL02351,CUST0161,Discount code question,"Do you have a student discount or a promo code I can use for the Cedar Air Fryer? Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove.",2026-01-29 09:28,Other,ORD00526
EMAIL01604,CUST0252,Poor experience,"I have tried to get help with ORD00053 twice. Still no answer. Really disappointed with the service. Please reply today. I hope this can be resolved soon. Kind regards, Avery Fern.",2026-06-29 17:05,Complaint,ORD00053
EMAIL00774,CUST0113,Please cancel my order,"Hey, please cancel order ORD00678 before it ships. I made this purchase by mistake. Please reply this week. I hope this can be resolved soon. Kind regards, Avery Cove.",2026-02-28 17:17,Cancellation,ORD00678
EMAIL01184,CUST0037,Payment problem,"My card payment for ORD01081 is still pending in my bank app. Did the order go through? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Skyler Cove.",2026-03-12 09:52,Payment Issue,ORD01081
EMAIL00323,CUST0057,Return request,"The Orbit Laptop Sleeve arrived damaged. I would like to return it and receive a refund for ORD00819. Please reply today. Sorry if I missed this information somewhere. Kind regards, Riley Ivy.",2026-07-25 20:00,Return/Refund,ORD00819
EMAIL01222,CUST0070,Is this in stock?,"Do you still have the Willow Portable Speaker available? I am looking for one as a gift. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Taylor Cove.",2026-02-16 12:26,Product Information,
EMAIL01517,CUST0258,Complaint about delivery,"My package for ORD01198 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Avery Fern.",2026-08-14 10:18,Complaint,ORD01198
EMAIL00149,CUST0003,Where is my order?,"Hey, I placed order ORD00834 a few days ago and it still says returned. Can you tell me when it will arrive? Thanks, Rowan Cove Please reply before the weekend. A quick reply would be appreciated. Kind regards, Rowan Cove.",2026-03-31 12:50,Order Status,ORD00834
EMAIL01719,CUST0235,Very disappointed,"Hi, I am unhappy with order ORD00891. The Sage Ceramic Mug Set was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Taylor Lark.",2026-04-02 14:32,Complaint,ORD00891
EMAIL01752,CUST0051,Poor experience,"I have tried to get help with ORD00754 twice. Still no answer. Really disappointed with the service. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Ember.",2026-01-26 19:44,Complaint,ORD00754
EMAIL01301,CUST0113,Is this in stock?,"Do you still have the Brook Crossbody Bag available? I am looking for one as a gift. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Avery Cove.",2026-05-03 14:19,Product Information,ORD00678
EMAIL01505,CUST0023,Very disappointed,"Hello, I am unhappy with order ORD00323. The Drift Hydrating Serum was not as described and this has been frustrating. Please reply today. I hope this can be resolved soon. Kind regards, Riley Dale.",2026-02-26 11:23,Complaint,ORD00323
EMAIL01205,CUST0290,Is this in stock?,"Do you still have the Lumen Canvas Tote available? I am looking for one as a gift. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Casey Hollow.",2026-08-14 18:36,Product Information,
EMAIL00474,CUST0215,Return request,"The Pioneer Portable Speaker arrived damaged. I would like to return it and receive a refund for ORD00240. Please reply when you can. A quick reply would be appreciated. Kind regards, Rowan Hollow.",2026-01-08 18:59,Return/Refund,ORD00240
EMAIL01676,CUST0038,Very disappointed,"Hey, I am unhappy with order ORD00832. The Aster Night Cream was not as described and this has been frustrating. Please reply when you can. A quick reply would be appreciated. Kind regards, Rowan Dale.",2026-05-16 14:58,Complaint,ORD00832
EMAIL01406,CUST0173,Is this in stock?,"Do you still have the Nova Fleece Hoodie available? I am looking for one as a gift. Please reply when you can. Please let me know what you need from me. Kind regards, Casey Hollow.",2026-05-06 10:16,Product Information,ORD00786
EMAIL01547,CUST0142,Very disappointed,"Hey, I am unhappy with order ORD00344. The Cedar Air Fryer was not as described and this has been frustrating. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Cove.",2026-04-30 19:34,Complaint,ORD00344
EMAIL02208,CUST0272,Discount code question,"Do you have a student discount or a promo code I can use for the Harbor Wireless Earbuds? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove.",2026-08-19 09:07,Other,ORD00040
EMAIL01949,CUST0258,Exchange request,"I would like to exchange the Terra Canvas Tote from order ORD01170 for a different size or color. Please tell me the next steps. Please reply this week. Please let me know what you need from me. Kind regards, Avery Fern.",2026-07-09 16:01,Exchange,ORD01170
EMAIL00397,CUST0233,Refund status,"I returned order ORD00687 and have not received my refund. Can someone check the status for me? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Riley Ivy.",2026-04-03 13:12,Return/Refund,ORD00687
EMAIL02154,CUST0299,Need account help,"Hey, I cannot log in after resetting my password. Can you help me access my account? Please reply when you can. Please let me know what you need from me. Kind regards, Jordan Briar.",2026-06-12 11:05,Other,ORD00830
EMAIL01129,CUST0145,I was charged twice,"I can see two charges for order ORD00199, but I only placed one order. Please look into this. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Skyler Cove.",2026-05-28 17:45,Payment Issue,ORD00199
EMAIL00152,CUST0136,Has my package shipped?,"Hi, I ordered a Ember Gentle Cleanser. Is order ORD00839 on its way yet? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Casey Ivy.",2026-07-25 17:08,Order Status,ORD00839
EMAIL02334,CUST0046,Need account help,"Hey, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. I hope this can be resolved soon. Kind regards, Quinn Ember.",2026-08-02 19:07,Other,ORD00190
EMAIL00374,CUST0134,Return request,"The Ember Gentle Cleanser arrived damaged. I would like to return it and receive a refund for ORD00378. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Taylor Ember.",2026-01-11 17:17,Return/Refund,ORD00378
EMAIL00784,CUST0279,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00590? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Casey Grove.",2026-02-28 19:44,Cancellation,ORD00590
EMAIL02341,CUST0200,Need account help,"Hey, I cannot log in after resetting my password. Can you help me access my account? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Jamie Briar.",2026-03-25 18:30,Other,
EMAIL01869,CUST0256,Can you replace this?,"Hi, the Meadow Studio Microphone from ORD01060 is the wrong size. How can I swap it for the correct one? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Morgan Cove.",2026-01-19 13:57,Exchange,ORD01060
EMAIL00336,CUST0281,Refund status,"I returned order ORD01132 and have not received my refund. Can someone check the status for me? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Taylor Hollow.",2026-02-25 20:59,Return/Refund,ORD01132
EMAIL01832,CUST0077,Wrong item size,"The item in order ORD00170 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Casey Hollow.",2026-06-02 17:00,Exchange,ORD00170
EMAIL02212,CUST0034,Discount code question,"Do you have a student discount or a promo code I can use for the Pioneer Canvas Tote? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jordan Juniper.",2026-03-14 16:33,Other,
EMAIL01228,CUST0084,Warranty question,"Hi, does the Meadow Foam Roller come with a warranty? I could not find the answer on the product page. Please reply when you can. I hope this can be resolved soon. Kind regards, Morgan Ember.",2026-07-23 11:00,Product Information,ORD00734
EMAIL02147,CUST0065,Discount code question,"Do you have a student discount or a promo code I can use for the Drift Travel Backpack? Please reply when you can. Please let me know what you need from me. Kind regards, Skyler Lark.",2026-04-23 10:35,Other,ORD00425
EMAIL00937,CUST0101,Checkout error,"Hi, my payment keeps failing when I try to buy the Drift Travel Backpack. The card works everywhere else. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Hollow.",2026-01-22 11:43,Payment Issue,ORD00595
