email_id,customer_id,subject,email_body,timestamp,category,order_id,text
EMAIL00592,CUST0146,I need to return an item,"Hi, I received the Ember Noise-Canceling Headphones from order ORD00546, but it does not fit my needs. Please send the return instructions. Please reply today. Please let me know what you need from me. Kind regards, Rowan Hollow.",2026-02-06 12:29,Return/Refund,ORD00546,"I need to return an item Hi, I received the Ember Noise-Canceling Headphones from order ORD00546, but it does not fit my needs. Please send the return instructions. Please reply today. Please let me know what you need from me. Kind regards, Rowan Hollow."
EMAIL00062,CUST0135,Has my package shipped?,"Hi, I ordered a Meadow Electric Kettle. Is order ORD00347 on its way yet? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jamie Fern.",2026-05-26 15:02,Order Status,ORD00347,"Has my package shipped? Hi, I ordered a Meadow Electric Kettle. Is order ORD00347 on its way yet? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jamie Fern."
EMAIL01951,CUST0171,Exchange request,"I would like to exchange the Atlas Denim Jacket from order ORD00974 for a different size or color. Please tell me the next steps. Please reply this week. Please let me know what you need from me. Kind regards, Riley Ivy.",2026-08-11 14:22,Exchange,ORD00974,"Exchange request I would like to exchange the Atlas Denim Jacket from order ORD00974 for a different size or color. Please tell me the next steps. Please reply this week. Please let me know what you need from me. Kind regards, Riley Ivy."
EMAIL01301,CUST0113,Is this in stock?,"Do you still have the Brook Crossbody Bag available? I am looking for one as a gift. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Avery Cove.",2026-05-03 14:19,Product Information,ORD00678,"Is this in stock? Do you still have the Brook Crossbody Bag available? I am looking for one as a gift. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Avery Cove."
EMAIL02137,CUST0100,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove.",2026-03-17 13:11,Other,ORD00970,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove."
EMAIL02103,CUST0176,Discount code question,"Do you have a student discount or a promo code I can use for the Orbit Air Fryer? Please reply when you can. Please let me know what you need from me. Kind regards, Skyler Lark.",2026-02-16 11:55,Other,,"Discount code question Do you have a student discount or a promo code I can use for the Orbit Air Fryer? Please reply when you can. Please let me know what you need from me. Kind regards, Skyler Lark."
EMAIL01067,CUST0073,I was charged twice,"I can see two charges for order ORD00947, but I only placed one order. Please look into this. Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Fern.",2026-05-03 13:32,Payment Issue,ORD00947,"I was charged twice I can see two charges for order ORD00947, but I only placed one order. Please look into this. Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Fern."
EMAIL02198,CUST0138,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Avery Briar.",2026-08-23 15:43,Other,,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Avery Briar."
EMAIL01384,CUST0256,Is this in stock?,"Do you still have the Terra Canvas Tote available? I am looking for one as a gift. Please reply today. A quick reply would be appreciated. Kind regards, Morgan Cove.",2026-07-14 11:00,Product Information,ORD00285,"Is this in stock? Do you still have the Terra Canvas Tote available? I am looking for one as a gift. Please reply today. A quick reply would be appreciated. Kind regards, Morgan Cove."
EMAIL01828,CUST0150,Need a different size,"Hello, I received the Drift Noise-Canceling Headphones from order ORD00615, but the size is wrong. Can I exchange it for a smaller size? Please reply this week. Please let me know what you need from me. Kind regards, Riley Lark.",2026-08-12 20:08,Exchange,ORD00615,"Need a different size Hello, I received the Drift Noise-Canceling Headphones from order ORD00615, but the size is wrong. Can I exchange it for a smaller size? Please reply this week. Please let me know what you need from me. Kind regards, Riley Lark."
EMAIL00950,CUST0041,I was charged twice,"I can see two charges for order ORD01172, but I only placed one order. Please look into this. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Taylor Ivy.",2026-04-19 09:23,Payment Issue,ORD01172,"I was charged twice I can see two charges for order ORD01172, but I only placed one order. Please look into this. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Taylor Ivy."
EMAIL01100,CUST0121,Payment problem,"My card payment for ORD00284 is still pending in my bank app. Did the order go through? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Riley Grove.",2026-02-25 12:49,Payment Issue,ORD00284,"Payment problem My card payment for ORD00284 is still pending in my bank app. Did the order go through? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Riley Grove."
EMAIL00527,CUST0072,Refund status,"I returned order ORD00952 and have not received my refund. Can someone check the status for me? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Lark.",2026-05-31 19:52,Return/Refund,ORD00952,"Refund status I returned order ORD00952 and have not received my refund. Can someone check the status for me? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Lark."
EMAIL01635,CUST0172,Very disappointed,"Hi, I am unhappy with order ORD00244. The Nimbus Foam Roller was not as described and this has been frustrating. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Jordan Briar.",2026-05-07 12:40,Complaint,ORD00244,"Very disappointed Hi, I am unhappy with order ORD00244. The Nimbus Foam Roller was not as described and this has been frustrating. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Jordan Briar."
EMAIL01676,CUST0038,Very disappointed,"Hey, I am unhappy with order ORD00832. The Aster Night Cream was not as described and this has been frustrating. Please reply when you can. A quick reply would be appreciated. Kind regards, Rowan Dale.",2026-05-16 14:58,Complaint,ORD00832,"Very disappointed Hey, I am unhappy with order ORD00832. The Aster Night Cream was not as described and this has been frustrating. Please reply when you can. A quick reply would be appreciated. Kind regards, Rowan Dale."
EMAIL01390,CUST0268,Is this in stock?,"Do you still have the Brook Air Fryer available? I am looking for one as a gift. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark.",2026-07-05 11:28,Product Information,ORD00744,"Is this in stock? Do you still have the Brook Air Fryer available? I am looking for one as a gift. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark."
EMAIL02238,CUST0227,Need account help,"Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply when you can. I hope this can be resolved soon. Kind regards, Jordan Fern.",2026-02-03 14:50,Other,ORD00722,"Need account help Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply when you can. I hope this can be resolved soon. Kind regards, Jordan Fern."
EMAIL00761,CUST0123,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD01040? Please reply this week. A quick reply would be appreciated. Kind regards, Jordan Ember.",2026-01-29 12:46,Cancellation,ORD01040,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD01040? Please reply this week. A quick reply would be appreciated. Kind regards, Jordan Ember."
EMAIL01062,CUST0124,I was charged twice,"I can see two charges for order ORD00014, but I only placed one order. Please look into this. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Taylor Juniper.",2026-04-27 18:33,Payment Issue,ORD00014,"I was charged twice I can see two charges for order ORD00014, but I only placed one order. Please look into this. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Taylor Juniper."
EMAIL00810,CUST0151,Cancel order,"I no longer need the Cedar Walking Shoe. Can you cancel ORD00243 and refund the payment? Please reply when you can. I hope this can be resolved soon. Kind regards, Quinn Hollow.",2026-06-28 16:33,Cancellation,ORD00243,"Cancel order I no longer need the Cedar Walking Shoe. Can you cancel ORD00243 and refund the payment? Please reply when you can. I hope this can be resolved soon. Kind regards, Quinn Hollow."
